Country,CustomerID,InvoiceDate,InvoiceNo,Number_article,Price,Recency
United Kingdom,14525.0,2011-04-18 12:56:00,550452.0,7.0,169.47,234.0
United Kingdom,16226.0,2011-04-18 12:58:00,550453.0,3.0,130.8,234.0
United Kingdom,13798.0,2011-04-18 13:12:00,550457.0,14.0,1231.6,234.0
United Kingdom,18116.0,2011-04-18 13:17:00,550459.0,48.0,189.98000000000002,234.0
United Kingdom,16458.0,2011-04-18 13:22:00,550462.0,17.0,198.0,234.0
United Kingdom,16550.0,2011-04-18 13:30:00,550464.0,63.0,484.24999999999994,234.0
United Kingdom,16217.0,2011-04-18 13:31:00,550465.0,4.0,121.25000000000001,234.0
United Kingdom,18009.0,2011-04-18 13:36:00,550467.0,32.0,257.34,234.0
United Kingdom,16700.0,2011-04-18 13:43:00,550468.0,27.0,405.15999999999997,234.0
United Kingdom,16399.0,2011-04-18 13:46:00,550469.0,31.0,178.41,234.0
United Kingdom,14623.0,2011-04-18 13:54:00,550473.0,32.0,192.68,234.0
United Kingdom,15769.0,2011-04-18 14:00:00,550476.0,2.0,122.03999999999999,234.0
United Kingdom,17338.0,2011-04-18 14:01:00,550477.0,92.0,687.05,234.0
United Kingdom,15755.0,2011-04-18 14:01:00,550478.0,18.0,306.05,234.0
United Kingdom,15625.0,2011-04-18 14:01:00,550479.0,36.0,695.3300000000002,234.0
United Kingdom,13069.0,2011-04-18 14:05:00,550480.0,27.0,192.26,234.0
United Kingdom,17634.0,2011-04-18 14:08:00,550481.0,9.0,164.74999999999997,234.0
United Kingdom,16033.0,2011-04-18 14:12:00,550483.0,4.0,42.400000000000006,234.0
United Kingdom,18219.0,2011-04-18 14:21:00,550487.0,11.0,200.32,234.0
United Kingdom,16729.0,2011-04-18 14:27:00,550488.0,31.0,273.71000000000004,234.0
United Kingdom,17054.0,2011-04-18 14:32:00,550490.0,16.0,298.29999999999995,234.0
United Kingdom,16033.0,2011-04-18 14:37:00,550491.0,1.0,19.8,234.0
United Kingdom,14180.0,2011-04-18 14:44:00,550492.0,11.0,187.74999999999997,234.0
United Kingdom,15311.0,2011-04-18 14:50:00,550493.0,39.0,1026.6100000000001,234.0
United Kingdom,13769.0,2011-04-18 15:00:00,550495.0,14.0,202.88,234.0
United Kingdom,18064.0,2011-04-18 15:08:00,550497.0,2.0,408.0,234.0
United Kingdom,14692.0,2011-04-18 15:14:00,550498.0,15.0,99.44999999999999,234.0
United Kingdom,15508.0,2011-04-18 15:31:00,550503.0,18.0,311.41999999999996,234.0
United Kingdom,16654.0,2011-04-18 15:43:00,550504.0,14.0,274.45,234.0
United Kingdom,18069.0,2011-04-18 16:31:00,550512.0,109.0,391.9,234.0
United Kingdom,16928.0,2011-04-18 16:37:00,550513.0,38.0,379.55999999999995,234.0
United Kingdom,14631.0,2011-04-18 16:49:00,550514.0,13.0,320.58000000000004,234.0
United Kingdom,14502.0,2011-04-18 17:29:00,550515.0,56.0,217.07,234.0
United Kingdom,14502.0,2011-04-18 17:32:00,550516.0,1.0,89.55,234.0
United Kingdom,14352.0,2011-04-19 08:17:00,550517.0,29.0,614.02,234.0
United Kingdom,16628.0,2011-04-19 08:55:00,550518.0,21.0,360.65000000000003,234.0
United Kingdom,13141.0,2011-04-19 09:31:00,550519.0,30.0,516.2800000000001,234.0
United Kingdom,16170.0,2011-04-19 09:43:00,550520.0,22.0,309.56,234.0
United Kingdom,13647.0,2011-04-19 09:49:00,550521.0,23.0,424.64,234.0
United Kingdom,12947.0,2011-04-19 10:04:00,550522.0,34.0,429.57,234.0
United Kingdom,15594.0,2011-04-19 10:08:00,550523.0,15.0,267.91,234.0
United Kingdom,16422.0,2011-04-19 10:08:00,550524.0,4.0,385.2,234.0
United Kingdom,14672.0,2011-04-19 10:19:00,550525.0,27.0,480.27000000000004,234.0
United Kingdom,14309.0,2011-04-19 10:40:00,550526.0,20.0,347.49,234.0
Germany,12476.0,2011-04-19 10:48:00,550527.0,51.0,1411.67,234.0
United Kingdom,17663.0,2011-04-19 10:49:00,550528.0,10.0,188.87,234.0
United Kingdom,13199.0,2011-04-19 10:59:00,550531.0,1.0,35.400000000000006,234.0
United Kingdom,14606.0,2011-04-19 11:02:00,550532.0,35.0,117.14000000000001,234.0
United Kingdom,14211.0,2011-04-19 11:19:00,550535.0,9.0,155.60000000000002,234.0
United Kingdom,13479.0,2011-04-19 11:27:00,550539.0,8.0,144.35,234.0
United Kingdom,14242.0,2011-04-19 11:46:00,550560.0,8.0,142.2,234.0
United Kingdom,13266.0,2011-04-19 11:52:00,550579.0,19.0,319.47999999999996,234.0
Italy,12594.0,2011-04-19 12:08:00,550606.0,8.0,255.04,234.0
United Kingdom,16919.0,2011-04-19 12:17:00,550607.0,23.0,232.22,234.0
United Kingdom,12901.0,2011-04-19 12:19:00,550608.0,1.0,970.2,234.0
United Kingdom,14502.0,2011-04-19 12:22:00,550610.0,1.0,89.55,234.0
United Kingdom,14662.0,2011-04-19 12:26:00,550612.0,21.0,155.3,234.0
United Kingdom,16180.0,2011-04-19 12:26:00,550613.0,21.0,767.0000000000001,234.0
United Kingdom,16730.0,2011-04-19 12:41:00,550615.0,23.0,293.91999999999996,234.0
United Kingdom,15140.0,2011-04-19 12:59:00,550616.0,13.0,354.78000000000003,233.0
United Kingdom,13376.0,2011-04-19 13:03:00,550617.0,21.0,376.0,233.0
EIRE,14156.0,2011-04-19 13:09:00,550618.0,21.0,367.62,233.0
United Kingdom,15717.0,2011-04-19 13:21:00,550619.0,7.0,150.3,233.0
Germany,12585.0,2011-04-19 13:39:00,550620.0,22.0,777.25,233.0
United Kingdom,13263.0,2011-04-19 13:41:00,550621.0,47.0,171.01,233.0
United Kingdom,13735.0,2011-04-19 13:49:00,550622.0,59.0,935.15,233.0
United Kingdom,13719.0,2011-04-19 13:56:00,550623.0,6.0,132.89999999999998,233.0
United Kingdom,14201.0,2011-04-19 13:57:00,550624.0,7.0,109.04,233.0
Germany,12619.0,2011-04-19 14:02:00,550625.0,7.0,425.67999999999995,233.0
United Kingdom,13184.0,2011-04-19 14:23:00,550626.0,32.0,185.07999999999998,233.0
United Kingdom,16633.0,2011-04-19 14:36:00,550627.0,26.0,447.52000000000004,233.0
United Kingdom,13101.0,2011-04-19 14:37:00,550628.0,8.0,101.19,233.0
United Kingdom,13782.0,2011-04-19 14:48:00,550629.0,9.0,169.36,233.0
United Kingdom,14298.0,2011-04-19 14:49:00,550630.0,65.0,1507.67,233.0
United Kingdom,15225.0,2011-04-19 14:51:00,550631.0,23.0,409.4000000000001,233.0
United Kingdom,16907.0,2011-04-19 14:56:00,550632.0,35.0,151.3,233.0
United Kingdom,17449.0,2011-04-19 14:57:00,550633.0,45.0,300.09,233.0
United Kingdom,14298.0,2011-04-19 15:02:00,550634.0,2.0,27.299999999999997,233.0
United Kingdom,18173.0,2011-04-19 15:20:00,550635.0,6.0,423.36,233.0
United Kingdom,14415.0,2011-04-19 15:39:00,550637.0,55.0,397.13999999999993,233.0
United Kingdom,14152.0,2011-04-19 15:46:00,550639.0,29.0,314.51,233.0
United Kingdom,18116.0,2011-04-19 16:14:00,550643.0,7.0,35.96,233.0
USA,12733.0,2011-04-19 16:19:00,550644.0,22.0,383.95000000000005,233.0
United Kingdom,16098.0,2011-04-19 16:30:00,550645.0,7.0,157.9,233.0
United Kingdom,13134.0,2011-04-19 16:37:00,550649.0,1.0,25.5,233.0
United Kingdom,15436.0,2011-04-19 16:52:00,550651.0,130.0,489.04999999999995,233.0
United Kingdom,17217.0,2011-04-19 17:19:00,550655.0,9.0,113.49999999999999,233.0
United Kingdom,17652.0,2011-04-20 08:07:00,550656.0,23.0,409.94000000000005,233.0
United Kingdom,18198.0,2011-04-20 08:24:00,550657.0,4.0,302.56,233.0
United Kingdom,13576.0,2011-04-20 09:01:00,550658.0,3.0,426.24,233.0
United Kingdom,17730.0,2011-04-20 09:02:00,550659.0,19.0,347.16999999999996,233.0
United Kingdom,15179.0,2011-04-20 09:03:00,550660.0,1.0,67.5,233.0
France,12656.0,2011-04-20 09:20:00,550661.0,18.0,541.2,233.0
United Kingdom,15078.0,2011-04-20 09:29:00,550662.0,27.0,544.26,233.0
United Kingdom,15078.0,2011-04-20 09:30:00,550663.0,2.0,36.0,233.0
Germany,12530.0,2011-04-20 09:31:00,550665.0,14.0,417.6000000000001,233.0
United Kingdom,17719.0,2011-04-20 09:35:00,550666.0,23.0,469.19,233.0
United Kingdom,13027.0,2011-04-20 09:48:00,550667.0,6.0,2016.0,233.0
United Kingdom,16837.0,2011-04-20 10:04:00,550669.0,1.0,102.0,233.0
United Kingdom,17734.0,2011-04-20 10:04:00,550670.0,9.0,112.98,233.0
Switzerland,12457.0,2011-04-20 10:10:00,550671.0,1.0,179.0,233.0
United Kingdom,12971.0,2011-04-20 10:28:00,550673.0,9.0,379.0,233.0
United Kingdom,12971.0,2011-04-20 10:29:00,550674.0,2.0,244.8,233.0
United Kingdom,15260.0,2011-04-20 10:39:00,550675.0,12.0,267.7,233.0
United Kingdom,14905.0,2011-04-20 10:48:00,550701.0,9.0,308.55,233.0
United Kingdom,17450.0,2011-04-20 11:05:00,550710.0,9.0,3108.6400000000003,233.0
United Kingdom,18102.0,2011-04-20 11:06:00,550711.0,3.0,1196.96,233.0
United Kingdom,15159.0,2011-04-20 11:06:00,550712.0,40.0,850.7,233.0
United Kingdom,15159.0,2011-04-20 11:11:00,550713.0,1.0,12.5,233.0
United Kingdom,15249.0,2011-04-20 11:12:00,550714.0,19.0,478.20000000000005,233.0
United Kingdom,17454.0,2011-04-20 11:19:00,550723.0,18.0,115.42999999999999,233.0
United Kingdom,13632.0,2011-04-20 11:45:00,550750.0,19.0,351.45000000000005,233.0
United Kingdom,15465.0,2011-04-20 11:57:00,550754.0,2.0,596.9999999999999,233.0
United Kingdom,17548.0,2011-04-20 12:01:00,550755.0,5.0,103.3,233.0
United Kingdom,14148.0,2011-04-20 12:02:00,550756.0,3.0,157.2,233.0
United Kingdom,14527.0,2011-04-20 12:26:00,550764.0,12.0,103.15,233.0
United Kingdom,16103.0,2011-04-20 12:28:00,550765.0,10.0,204.45999999999998,233.0
United Kingdom,17463.0,2011-04-20 12:30:00,550766.0,14.0,234.25,233.0
United Kingdom,14776.0,2011-04-20 12:32:00,550767.0,17.0,301.67999999999995,233.0
United Kingdom,15039.0,2011-04-20 12:44:00,550768.0,25.0,712.6400000000001,233.0
United Kingdom,15984.0,2011-04-20 12:56:00,550769.0,8.0,212.19,232.0
United Kingdom,17856.0,2011-04-20 13:13:00,550772.0,2.0,74.7,232.0
United Kingdom,17567.0,2011-04-20 13:15:00,550773.0,20.0,395.78999999999996,232.0
United Kingdom,14626.0,2011-04-20 13:18:00,550774.0,29.0,586.9000000000001,232.0
United Kingdom,15805.0,2011-04-20 13:18:00,550775.0,53.0,1052.5600000000002,232.0
United Kingdom,15805.0,2011-04-20 13:19:00,550776.0,9.0,140.85,232.0
United Kingdom,16558.0,2011-04-20 13:35:00,550777.0,24.0,307.15999999999997,232.0
United Kingdom,14868.0,2011-04-20 13:36:00,550778.0,24.0,439.33000000000004,232.0
United Kingdom,17511.0,2011-04-20 13:36:00,550779.0,16.0,1466.14,232.0
United Kingdom,13097.0,2011-04-20 13:43:00,550781.0,19.0,460.94000000000005,232.0
United Kingdom,18246.0,2011-04-20 13:55:00,550782.0,2.0,232.9,232.0
United Kingdom,13485.0,2011-04-20 13:58:00,550783.0,23.0,454.24,232.0
United Kingdom,13269.0,2011-04-20 13:59:00,550784.0,21.0,370.67999999999995,232.0
United Kingdom,15517.0,2011-04-20 14:02:00,550785.0,27.0,267.03000000000003,232.0
United Kingdom,16672.0,2011-04-20 14:06:00,550786.0,1.0,60.0,232.0
United Kingdom,17211.0,2011-04-20 14:38:00,550796.0,19.0,128.40999999999997,232.0
United Kingdom,12901.0,2011-04-20 14:40:00,550797.0,4.0,54.72,232.0
United Kingdom,15290.0,2011-04-20 14:41:00,550798.0,6.0,290.4,232.0
United Kingdom,17115.0,2011-04-20 14:46:00,550799.0,18.0,310.02,232.0
United Kingdom,17402.0,2011-04-20 15:04:00,550801.0,3.0,212.5,232.0
United Kingdom,17120.0,2011-04-20 15:21:00,550802.0,18.0,307.46000000000004,232.0
United Kingdom,18177.0,2011-04-20 15:25:00,550803.0,21.0,225.05,232.0
United Kingdom,16676.0,2011-04-20 15:32:00,550804.0,19.0,329.24,232.0
United Kingdom,13162.0,2011-04-20 15:38:00,550805.0,22.0,548.4300000000001,232.0
United Kingdom,14334.0,2011-04-20 15:44:00,550806.0,17.0,268.68,232.0
United Kingdom,16011.0,2011-04-20 16:04:00,550811.0,5.0,119.1,232.0
United Kingdom,17946.0,2011-04-20 17:00:00,550817.0,17.0,132.03,232.0
United Kingdom,15912.0,2011-04-20 17:10:00,550818.0,13.0,141.49,232.0
United Kingdom,17530.0,2011-04-20 17:37:00,550819.0,71.0,430.76,232.0
United Kingdom,13148.0,2011-04-21 08:43:00,550820.0,18.0,341.58,232.0
France,12506.0,2011-04-21 08:54:00,550821.0,23.0,73.50000000000001,232.0
United Kingdom,14001.0,2011-04-21 09:26:00,550822.0,15.0,1007.9,232.0
United Kingdom,16133.0,2011-04-21 09:36:00,550823.0,26.0,2210.0499999999997,232.0
United Kingdom,18177.0,2011-04-21 10:00:00,550824.0,1.0,8.25,232.0
United Kingdom,17158.0,2011-04-21 10:12:00,550826.0,14.0,284.76,232.0
France,12670.0,2011-04-21 10:16:00,550827.0,22.0,633.05,232.0
United Kingdom,17315.0,2011-04-21 10:19:00,550828.0,12.0,110.70000000000002,232.0
United Kingdom,17841.0,2011-04-21 10:19:00,550829.0,50.0,293.20000000000005,232.0
United Kingdom,13534.0,2011-04-21 10:29:00,550830.0,10.0,174.15,232.0
United Kingdom,13534.0,2011-04-21 10:29:00,550831.0,10.0,171.20000000000002,232.0
United Kingdom,17588.0,2011-04-21 10:31:00,550832.0,10.0,397.20000000000005,232.0
United Kingdom,15860.0,2011-04-21 10:48:00,550833.0,3.0,24.75,232.0
United Kingdom,14730.0,2011-04-21 10:51:00,550834.0,25.0,162.01999999999998,232.0
United Kingdom,15034.0,2011-04-21 10:52:00,550835.0,81.0,791.9700000000001,232.0
United Kingdom,14759.0,2011-04-21 10:55:00,550836.0,35.0,572.25,232.0
United Kingdom,15034.0,2011-04-21 11:03:00,550837.0,16.0,199.75,232.0
United Kingdom,14577.0,2011-04-21 11:31:00,550838.0,24.0,121.11000000000001,232.0
United Kingdom,16185.0,2011-04-21 11:59:00,550885.0,19.0,334.99999999999994,232.0
United Kingdom,14711.0,2011-04-21 12:00:00,550890.0,30.0,526.5,232.0
Switzerland,13505.0,2011-04-21 12:07:00,550899.0,54.0,1009.69,232.0
United Kingdom,16553.0,2011-04-21 12:11:00,550900.0,18.0,682.38,232.0
United Kingdom,13389.0,2011-04-21 12:12:00,550901.0,18.0,257.89,232.0
United Kingdom,14298.0,2011-04-21 12:34:00,550906.0,59.0,1368.16,232.0
United Kingdom,13798.0,2011-04-21 12:35:00,550907.0,2.0,306.5,232.0
Spain,12354.0,2011-04-21 13:11:00,550911.0,58.0,1079.3999999999999,231.0
United Kingdom,13267.0,2011-04-21 13:17:00,550912.0,14.0,313.65000000000003,231.0
United Kingdom,17631.0,2011-04-21 13:22:00,550913.0,21.0,302.55000000000007,231.0
United Kingdom,17061.0,2011-04-21 13:29:00,550914.0,28.0,1701.5,231.0
United Kingdom,13263.0,2011-04-21 13:30:00,550915.0,30.0,133.59,231.0
United Kingdom,17718.0,2011-04-21 13:39:00,550916.0,6.0,139.35,231.0
United Kingdom,17381.0,2011-04-21 13:40:00,550917.0,4.0,721.4399999999999,231.0
United Kingdom,17630.0,2011-04-21 14:03:00,550918.0,19.0,335.49999999999994,231.0
United Kingdom,14735.0,2011-04-21 14:06:00,550919.0,1.0,19.5,231.0
United Kingdom,14735.0,2011-04-21 14:07:00,550920.0,3.0,110.1,231.0
United Kingdom,14770.0,2011-04-21 14:21:00,550921.0,35.0,597.8199999999999,231.0
United Kingdom,13748.0,2011-04-21 14:30:00,550923.0,4.0,147.45,231.0
Finland,12664.0,2011-04-21 14:33:00,550924.0,4.0,642.0,231.0
United Kingdom,17061.0,2011-04-21 14:37:00,550925.0,13.0,237.25,231.0
United Kingdom,16163.0,2011-04-21 15:15:00,550934.0,1.0,415.00000000000006,231.0
United Kingdom,13495.0,2011-04-21 15:15:00,550936.0,6.0,207.0,231.0
United Kingdom,13223.0,2011-04-21 15:16:00,550937.0,1.0,100.80000000000001,231.0
United Kingdom,16019.0,2011-04-21 15:16:00,550938.0,13.0,232.67999999999998,231.0
United Kingdom,16146.0,2011-04-21 15:25:00,550939.0,19.0,385.69,231.0
United Kingdom,18008.0,2011-04-21 15:26:00,550940.0,1.0,615.0,231.0
United Kingdom,17109.0,2011-04-21 15:46:00,550941.0,47.0,400.64,231.0
United Kingdom,16587.0,2011-04-21 15:51:00,550942.0,13.0,225.14999999999995,231.0
United Kingdom,17109.0,2011-04-21 15:51:00,550944.0,6.0,63.949999999999996,231.0
Germany,12708.0,2011-04-21 15:52:00,550946.0,12.0,202.5,231.0
United Kingdom,17961.0,2011-04-21 16:01:00,550949.0,4.0,8.97,231.0
United Kingdom,14189.0,2011-04-21 16:26:00,550955.0,20.0,318.78,231.0
United Kingdom,17179.0,2011-04-21 16:37:00,550956.0,39.0,245.30999999999995,231.0
United Kingdom,18283.0,2011-04-21 16:37:00,550957.0,56.0,117.68,231.0
United Kingdom,15281.0,2011-04-21 16:37:00,550958.0,15.0,252.22999999999996,231.0
Germany,12622.0,2011-04-21 16:39:00,550960.0,11.0,180.09999999999997,231.0
United Kingdom,15856.0,2011-04-21 16:48:00,550964.0,16.0,504.9,231.0
United Kingdom,16750.0,2011-04-21 16:53:00,550965.0,10.0,118.7,231.0
United Kingdom,12971.0,2011-04-21 16:58:00,550967.0,3.0,47.39999999999999,231.0
United Kingdom,14961.0,2011-04-21 16:59:00,550968.0,40.0,727.78,231.0
United Kingdom,13482.0,2011-04-21 17:03:00,550971.0,11.0,184.64,231.0
United Kingdom,14031.0,2011-04-21 17:05:00,550972.0,22.0,99.62999999999998,231.0
United Kingdom,14031.0,2011-04-21 17:06:00,550973.0,16.0,875.79,231.0
United Kingdom,13862.0,2011-04-21 17:10:00,550974.0,11.0,173.46,231.0
United Kingdom,13983.0,2011-04-21 17:31:00,550978.0,18.0,305.43,231.0
United Kingdom,14231.0,2011-04-21 18:10:00,550988.0,19.0,308.99999999999994,231.0
United Kingdom,13969.0,2011-04-21 18:22:00,550989.0,29.0,255.69,231.0
United Kingdom,16553.0,2011-04-21 18:31:00,550990.0,4.0,447.6,231.0
United Kingdom,14060.0,2011-04-21 18:59:00,550991.0,3.0,153.84,231.0
United Kingdom,14512.0,2011-04-21 19:05:00,550992.0,14.0,126.32,231.0
United Kingdom,15810.0,2011-04-21 19:51:00,550993.0,32.0,476.79999999999995,231.0
United Kingdom,14562.0,2011-04-21 19:55:00,550994.0,37.0,481.4,231.0
United Kingdom,16722.0,2011-04-26 08:33:00,550995.0,17.0,451.6,227.0
United Kingdom,16681.0,2011-04-26 08:57:00,550996.0,8.0,314.91999999999996,227.0
United Kingdom,17735.0,2011-04-26 09:04:00,550997.0,32.0,488.01,227.0
Austria,12414.0,2011-04-26 09:12:00,550998.0,5.0,242.8,227.0
United Kingdom,17670.0,2011-04-26 09:12:00,550999.0,11.0,205.7,227.0
United Kingdom,18172.0,2011-04-26 09:15:00,551000.0,7.0,159.20000000000002,227.0
United Kingdom,13408.0,2011-04-26 09:31:00,551001.0,6.0,564.5,227.0
United Kingdom,16834.0,2011-04-26 09:37:00,551002.0,24.0,413.46000000000004,227.0
United Kingdom,16456.0,2011-04-26 09:44:00,551003.0,23.0,339.93000000000006,227.0
United Kingdom,17090.0,2011-04-26 10:23:00,551011.0,4.0,187.04999999999998,227.0
European Community,15108.0,2011-04-26 10:54:00,551013.0,11.0,191.40000000000003,227.0
United Kingdom,13209.0,2011-04-26 11:04:00,551014.0,127.0,1932.24,227.0
United Kingdom,17975.0,2011-04-26 11:09:00,551016.0,28.0,765.8500000000001,227.0
United Kingdom,13798.0,2011-04-26 11:25:00,551021.0,1.0,326.4,227.0
United Kingdom,13842.0,2011-04-26 11:30:00,551028.0,19.0,308.73,227.0
United Kingdom,15039.0,2011-04-26 11:32:00,551033.0,20.0,354.26,227.0
United Kingdom,15065.0,2011-04-26 11:34:00,551035.0,24.0,632.74,227.0
Austria,12429.0,2011-04-26 11:44:00,551054.0,21.0,437.9799999999999,227.0
United Kingdom,15903.0,2011-04-26 11:51:00,551055.0,10.0,480.36,227.0
United Kingdom,16442.0,2011-04-26 11:51:00,551056.0,56.0,285.37,227.0
United Kingdom,16942.0,2011-04-26 11:59:00,551057.0,41.0,285.04,227.0
United Kingdom,14606.0,2011-04-26 12:07:00,551058.0,31.0,110.51999999999998,227.0
United Kingdom,13668.0,2011-04-26 12:08:00,551059.0,24.0,360.03000000000003,227.0
United Kingdom,16356.0,2011-04-26 12:12:00,551060.0,1.0,2.1,227.0
United Kingdom,18092.0,2011-04-26 12:16:00,551062.0,6.0,884.4,227.0
United Kingdom,14854.0,2011-04-26 12:29:00,551085.0,23.0,535.97,227.0
United Kingdom,14640.0,2011-04-26 12:31:00,551088.0,24.0,413.45,227.0
United Kingdom,15738.0,2011-04-26 12:47:00,551124.0,10.0,291.9,227.0
United Kingdom,17277.0,2011-04-26 12:47:00,551125.0,17.0,348.33,227.0
United Kingdom,16656.0,2011-04-26 13:00:00,551133.0,5.0,708.6,226.0
United Kingdom,16729.0,2011-04-26 13:02:00,551134.0,44.0,604.7299999999999,226.0
United Kingdom,16729.0,2011-04-26 13:04:00,551135.0,1.0,7.25,226.0
United Kingdom,15301.0,2011-04-26 13:05:00,551136.0,32.0,501.22,226.0
United Kingdom,15581.0,2011-04-26 13:05:00,551137.0,45.0,172.75000000000003,226.0
United Kingdom,17061.0,2011-04-26 13:06:00,551138.0,1.0,38.160000000000004,226.0
United Kingdom,17061.0,2011-04-26 13:12:00,551141.0,1.0,22.5,226.0
United Kingdom,17613.0,2011-04-26 13:22:00,551142.0,55.0,426.40000000000003,226.0
United Kingdom,13092.0,2011-04-26 13:25:00,551143.0,6.0,103.30000000000001,226.0
United Kingdom,13695.0,2011-04-26 13:36:00,551144.0,1.0,76.32000000000001,226.0
United Kingdom,16168.0,2011-04-26 13:37:00,551145.0,2.0,107.10000000000001,226.0
United Kingdom,13199.0,2011-04-26 13:45:00,551146.0,1.0,59.0,226.0
United Kingdom,14210.0,2011-04-26 14:07:00,551147.0,16.0,305.46000000000004,226.0
United Kingdom,15939.0,2011-04-26 14:12:00,551148.0,12.0,1265.3999999999996,226.0
United Kingdom,13184.0,2011-04-26 14:19:00,551149.0,8.0,231.31,226.0
United Kingdom,18144.0,2011-04-26 14:37:00,551150.0,7.0,159.10000000000002,226.0
United Kingdom,18144.0,2011-04-26 14:38:00,551151.0,4.0,134.4,226.0
United Kingdom,13230.0,2011-04-26 14:47:00,551152.0,79.0,366.96000000000004,226.0
United Kingdom,16823.0,2011-04-26 15:00:00,551158.0,38.0,358.37999999999994,226.0
United Kingdom,16203.0,2011-04-26 15:02:00,551159.0,9.0,147.6,226.0
United Kingdom,15237.0,2011-04-26 15:04:00,551160.0,65.0,938.9200000000001,226.0
United Kingdom,18183.0,2011-04-26 15:26:00,551161.0,18.0,319.27000000000004,226.0
United Kingdom,12901.0,2011-04-26 15:45:00,551162.0,6.0,339.24,226.0
France,12573.0,2011-04-26 15:52:00,551163.0,28.0,160.54,226.0
United Kingdom,17262.0,2011-04-26 15:56:00,551164.0,5.0,20.400000000000002,226.0
United Kingdom,17262.0,2011-04-26 15:58:00,551165.0,1.0,81.6,226.0
United Kingdom,17857.0,2011-04-26 16:01:00,551166.0,1.0,918.0,226.0
United Kingdom,15145.0,2011-04-26 16:40:00,551170.0,15.0,301.79999999999995,226.0
United Kingdom,13263.0,2011-04-26 16:45:00,551171.0,61.0,282.7,226.0
United Kingdom,17854.0,2011-04-26 16:53:00,551172.0,12.0,111.75999999999999,226.0
United Kingdom,13089.0,2011-04-27 08:17:00,551181.0,5.0,600.8999999999999,226.0
United Kingdom,14282.0,2011-04-27 08:43:00,551182.0,8.0,107.28,226.0
United Kingdom,17692.0,2011-04-27 08:59:00,551183.0,7.0,169.5,226.0
United Kingdom,18220.0,2011-04-27 09:03:00,551184.0,2.0,305.28000000000003,226.0
United Kingdom,16103.0,2011-04-27 09:21:00,551185.0,6.0,330.0,226.0
United Kingdom,17857.0,2011-04-27 10:01:00,551186.0,1.0,25.2,226.0
EIRE,14911.0,2011-04-27 10:02:00,551187.0,5.0,362.9,226.0
United Kingdom,15898.0,2011-04-27 10:03:00,551188.0,3.0,312.6,226.0
United Kingdom,16029.0,2011-04-27 10:04:00,551189.0,4.0,870.0,226.0
United Kingdom,16698.0,2011-04-27 10:52:00,551191.0,1.0,816.0,226.0
United Kingdom,16188.0,2011-04-27 10:54:00,551192.0,30.0,414.11999999999995,226.0
United Kingdom,17954.0,2011-04-27 11:05:00,551193.0,37.0,228.14999999999995,226.0
United Kingdom,14606.0,2011-04-27 11:12:00,551194.0,18.0,114.84,226.0
United Kingdom,14078.0,2011-04-27 11:26:00,551197.0,10.0,166.4,226.0
